var1,var2,var3
5011022;1109;0
5013980;1110;0
5017013;1111;0
5019898;1112;0
5022841;1113;0
5025793;1114;0
5028806;1115;0
5031687;1116;0
5034640;1117;0
5037756;1118;0
5040523;1119;0
5043472;1120;0
5046441;1121;0
5049389;1122;0
5052330;1123;0
5055294;1124;0
5058226;1125;0
5061192;1126;0
5064145;1127;0
5067091;1128;0
5070047;1129;0
5072996;1130;0
5075941;1131;0
5078907;1132;0
5081840;1133;0
5084818;1134;0
5087760;1135;0
5090698;1136;0
5093709;1137;0
5096600;1138;0
5099559;1139;0
5102514;1140;0
5105462;1141;0
5108409;1142;0
5111364;1143;0
5114511;1144;0
5117261;1145;0
5120208;1146;0
5123165;1147;0
5126142;1148;0
5129078;1149;0
5132043;1150;0
5135327;1151;0
5137906;1152;0
5141004;1153;0
5143828;1154;0
5146783;1155;0
5149739;1156;0
5152673;1157;0
5155646;1158;0
5158573;1159;0
5161515;1160;0
5164494;1161;0
5167441;1162;0
5170399;1163;0
5173339;1164;0
5176282;1165;0
5179254;1166;0
5182193;1167;0
5185143;1168;0
5188091;1169;0
5191048;1170;0
5193999;1171;0
5196949;1172;0
5199924;1173;0
5202852;1174;0
5205808;1175;0
5208747;1176;0
5211708;1177;0
5214648;1178;0
5217603;1179;0
5220552;1180;0
5223506;1181;0
5226465;1182;0
5229412;1183;0
5232360;1184;0
5235294;1185;0
5238368;1186;0
5241203;1187;0
5244169;1188;0
5247116;1189;0
5250053;1190;0
5253055;1191;0
5255968;1192;0
5258921;1193;0
5261862;1194;0
5264825;1195;0
5267768;1196;0
5270710;1197;0
5273678;1198;0
5276623;1199;0
5279565;1200;0
5282527;1201;0
5285474;1202;0
5288424;1203;0
5291381;1204;0
5294330;1205;0
5297287;1206;0
5300240;1207;0
5303307;1208;0
5306149;1209;0
5309085;1210;0
5312045;1211;0
5314991;1212;0
5317936;1213;0
5320884;1214;0
5323845;1215;0
5326976;1216;0
5329917;1217;0
5332692;1218;0
5336331;1219;0
5338613;1220;0
5341544;1221;0
5344509;1222;0
5347449;1223;0
5350388;1224;0
5353341;1225;0
5356322;1226;0
5359244;1227;0
5362204;1228;0
5365144;1229;0
5368116;1230;0
5371339;1231;0
5374011;1232;0
5376969;1233;0
5380016;1234;0
5382858;1235;0
5385817;1236;0
5388756;1237;0
5391728;1238;0
5394660;1239;0
5397621;1240;0
5400577;1241;0
5403531;1242;0
5406465;1243;0
5409431;1244;0
5412370;1245;0
5415330;1246;0
5418279;1247;0
5421231;1248;0
5424177;1249;0
5427296;1250;0
5430148;1251;0
5433049;1252;0
5435993;1253;0
5438927;1254;0
5441901;1255;0
5444836;1256;0
5447791;1257;0
5450748;1258;0
5453673;1259;0
5456646;1260;0
5459581;1261;0
5462818;1262;0
5465496;1263;0
5468682;1264;0
5471398;1265;0
5474354;1266;0
5477324;1267;0
5480274;1268;0
5483203;1269;0
5486145;1270;0
5489098;1271;0
5492053;1272;0
5495006;1273;0
5497973;1274;0
5500920;1275;0
5503982;1276;0
5506814;1277;0
5509768;1278;0
5512706;1279;0
5515671;1280;0
5518608;1281;0
5521574;1282;0
5524523;1283;0
5527474;1284;0
5530405;1285;0
5533380;1286;0
5536326;1287;0
5539271;1288;0
5542217;1289;0
5545177;1290;0
5548122;1291;0
5551081;1292;0
5554024;1293;0
5556966;1294;0
5559918;1295;0
5562882;1296;0
5565830;1297;0
5568774;1298;0
5571718;1299;0
5574686;1300;0
5577640;1301;0
5580586;1302;0
5583544;1303;0
5586527;1304;0
5589438;1305;0
5592379;1306;0
5595571;1307;0
5598295;1308;0
5601246;1309;0
5604210;1310;0
5607144;1311;0
5610100;1312;0
5613048;1313;0
5615992;1314;0
5618958;1315;0
5621899;1316;0
5624860;1317;0
5627810;1318;0
5630745;1319;0
5633709;1320;0
5636657;1321;0
5639613;1322;0
5642545;1323;0
